transaction_id,user_id,transaction_type,channel,device_type,amount,transaction_status,timestamp,location,date_mmddyyyy,date_mmddyyyy_slash
f5946de4-ad9e-492f-9b02-7f54ae5b4ff8,8b4ad625-6977-4fbc-a63d-9cae86863614,Cash Out,App,Web,495.11,Success,2024-12-25 23:31:42,Dasmariñas,12252024,12/25/2024
ba266e87-432f-474f-91b7-2a5c10dd6f06,9b84d410-0010-4446-84be-dc84b757b0da,Pay Bills,App,Web,407.38,Success,2024-10-31 02:03:32,Dasmariñas,10312024,10/31/2024
5bad4331-7366-4606-91ae-2d48d6f83aa7,2c3e080f-2697-4d75-b8d9-80dd0f0d00bb,Send Money,Partner Outlet,iOS,678.63,Success,2025-02-13 08:30:51,Zamboanga City,02132025,02/13/2025
5ed560c3-7afe-417e-8f9b-6d33be00565d,a0d55ca2-a7bb-4538-8f8e-f417070b7f77,In-store Payment,Partner Outlet,Web,164.09,Success,2025-03-26 02:29:16,Cebu City,03262025,03/26/2025
7d34d5ec-c36f-4008-8cdc-ffaf7fec01d8,281862b3-df14-4af2-95dc-37a77a43475b,Online Payment,Partner Outlet,iOS,416.15,Success,2024-12-31 14:33:41,Davao City,12312024,12/31/2024
beb64fd8-ffc4-495b-8bc1-35a9503fe053,85bf10c0-1f09-4e90-80d0-093df19abca9,Online Payment,Partner Outlet,Android,46.14,Success,2024-12-12 22:01:38,Santa Rosa,12122024,12/12/2024
2ba95b90-9654-45e4-ba65-860330b6857a,f9b9062a-c0a9-413a-9863-99bd9597846a,Pay Bills,App,Android,266.93,Success,2024-10-12 17:05:36,Calamba,10122024,10/12/2024
68e438e0-5a57-4306-b0dc-80e80aee5a68,3eccb075-2e13-4c4b-98e0-1b4f477eac0c,Cash In,Partner Outlet,Android,693.47,Success,2025-02-10 08:57:52,Santa Rosa,02102025,02/10/2025
5309c42a-762e-4da3-a146-04df77069f94,b31dfc5e-a4a7-49db-bef7-a25498a126a2,Online Payment,App,Web,591.11,Success,2024-11-29 03:47:20,Antipolo,11292024,11/29/2024
f1f97ce9-d8b3-44a4-8bd7-25f2ec66f55e,c5bdb176-69dc-43aa-91fa-e7fe52c70006,Bank Transfer,Partner Outlet,Android,2335.8,Success,2025-02-23 03:11:08,Davao City,02232025,02/23/2025
de61f70d-76b0-4d9f-a73a-d8cbf8e7158b,35af3a4e-3c0d-409f-a1a3-c03409ad6f07,Online Payment,Partner Outlet,iOS,162.79,Success,2025-03-29 06:15:25,General Santos,03292025,03/29/2025
27165ab6-73c1-4557-b6e2-6e93e62abbfe,cf8972f1-53ee-446d-9017-9385134c8357,Bank Transfer,App,Android,344.77,Success,2025-01-15 13:37:17,Calamba,01152025,01/15/2025
62b45550-c024-4e61-bce4-570b245f8b4a,e4c7902d-c79e-4033-a82c-c2979ee4f965,Cash Out,App,Web,199.89,Success,2024-11-15 22:58:42,Pasig,11152024,11/15/2024
df94a2f8-0644-4f36-b31b-38886b6ab820,76ed51d8-b8b9-4baf-841e-c2cc9fb3cbf4,Buy Load,App,iOS,290.45,Success,2024-12-11 08:39:11,Valenzuela,12112024,12/11/2024
61a73056-5114-4a97-89cb-c14823b1d124,75d28d62-1d6f-4733-99cc-b1cbf2320d50,Cash Out,Partner Outlet,iOS,972.28,Success,2024-12-17 05:14:13,Bacolod,12172024,12/17/2024
263e0670-a1d7-4730-9ec8-bcbbfd610d09,9efd76be-ca20-4861-b20a-f6005c5bf9bf,In-store Payment,Partner Outlet,Android,576.34,Success,2024-11-21 12:37:05,Cagayan de Oro,11212024,11/21/2024
6f339c5e-0392-4cfa-9d9f-2c8c6640464a,32552d1e-2ad7-41f7-b29c-844e0790fd2a,Cash In,App,iOS,1070.41,Success,2024-11-03 06:42:41,Iloilo City,11032024,11/03/2024
e7c5d314-a969-44fc-9141-70c1ca978f1d,8d011e6c-ef9a-4349-91ad-595b0385d098,Buy Load,Partner Outlet,iOS,113.77,Success,2025-03-24 14:50:28,Iloilo City,03242025,03/24/2025
f22fdeb8-97ca-4ad1-a6aa-78092c3b4e9c,cb5b8d4b-0e83-4bfd-89d6-7ab586992db1,Pay Bills,App,Web,1033.21,Success,2025-02-23 09:01:38,Pasig,02232025,02/23/2025
043217e4-1847-4750-b78c-e7b72f14b369,e2d033eb-00c6-42f5-9d1d-06776f174420,Cash Out,Partner Outlet,iOS,30.81,Success,2024-10-17 16:28:17,Calamba,10172024,10/17/2024
45590d60-265f-45c1-b8e7-e190642bb07d,11296037-f05f-4dfc-8873-4df79ae1da0c,In-store Payment,App,iOS,1097.31,Success,2025-01-15 03:41:46,Cainta,01152025,01/15/2025
7f5085e7-058c-4d44-b2a0-2b53565a4a42,2b573ecd-0304-4d1c-9612-872b7700ddb4,Bank Transfer,Partner Outlet,Android,199.55,Success,2024-11-18 12:55:47,Baguio,11182024,11/18/2024
d46c5776-4db3-4044-a887-6b7f64694f53,4798d5f5-bbf7-4d6e-8b98-778bf46a13cf,Online Payment,Partner Outlet,Web,188.87,Success,2025-01-15 15:16:38,Valenzuela,01152025,01/15/2025
47155ad3-8ca0-4d2a-9a93-98e6f487b599,eec90956-3895-413c-b262-975a1f2bed6c,Request Money,App,Android,358.81,Success,2025-04-02 19:25:02,Cagayan de Oro,04022025,04/02/2025
9b58e20a-7c8d-4aef-b0a0-4e0b3a4d1f57,83637de0-7196-41a5-8c0d-640b0626176b,Send Money,Partner Outlet,Android,1412.49,Success,2024-10-25 03:11:17,San Fernando,10252024,10/25/2024
6f6335bf-6ecf-4ab4-bfc7-6f6ab9465130,7e5e33b2-6c56-41fd-8bd7-ab16a011eba5,Buy Load,App,Web,24.48,Success,2024-11-15 23:31:36,Calamba,11152024,11/15/2024
7cc27448-28ea-4192-9a02-4444f28446fa,b35ef82c-8403-4bdc-997c-0402a64de2ac,Send Money,Partner Outlet,Web,217.11,Success,2024-11-07 23:12:31,Taguig,11072024,11/07/2024
5a766ac4-0f4c-4562-aa71-295cf816ee8a,57367c2b-5315-4dbb-bc0e-5e5dc807de21,Request Money,App,iOS,970.96,Failed,2024-10-12 00:40:59,Valenzuela,10122024,10/12/2024
f3f48d53-1120-41b7-9b23-91f0f620e4c0,f311f92b-568c-42fb-8a8c-b8fbaeca219c,Send Money,Partner Outlet,Web,252.14,Success,2025-01-03 21:05:17,Cebu City,01032025,01/03/2025
9b99f012-7a09-471c-b4bd-feed52c2a44b,56ba4154-9673-4276-8140-3584fdab152c,Pay Bills,Partner Outlet,Android,111.05,Success,2024-11-07 20:26:24,General Santos,11072024,11/07/2024
84cda1d2-3c32-42ee-a437-e3804a10ff5a,4dbcb679-18d2-4380-80c8-56109335d876,Receive Money,Partner Outlet,Android,276.51,Success,2024-12-12 04:44:34,Taguig,12122024,12/12/2024
37663e35-cdba-4cac-be85-f617f17e993d,9e5d6bfe-4bf2-4544-8b08-378555d37793,Send Money,App,Android,243.52,Success,2025-03-02 03:39:32,Santa Rosa,03022025,03/02/2025
f4f48fdc-0351-4800-bd91-dbcc6a959ce2,2d0cbb29-700f-4ada-a8a2-a582d42f3073,Pay Bills,Partner Outlet,Web,1235.01,Failed,2024-10-16 20:56:06,Quezon City,10162024,10/16/2024
56ad3649-289a-4abc-a1aa-8c494ed9974f,698c970f-640d-454a-bf83-fb80e6b8c62f,Receive Money,App,Web,717.6,Success,2025-01-24 15:52:41,Pasig,01242025,01/24/2025
9e54b7bf-af1e-4596-8f84-4346a165c37d,64b25499-ad5a-4110-8a90-85149f3d007c,Receive Money,Partner Outlet,Web,351.72,Success,2025-02-13 12:12:51,Antipolo,02132025,02/13/2025
995fa798-1f31-43fa-9c93-92456dd2c683,806fbdad-2d90-4059-b200-08f320c06aed,Buy Load,Partner Outlet,iOS,2227.11,Success,2024-12-09 03:27:25,Cagayan de Oro,12092024,12/09/2024
57522610-482a-48ff-8796-45b8212232df,1ab8e8da-56d0-4a58-b497-635f6de33b9f,In-store Payment,Partner Outlet,Android,313.0,Success,2024-12-11 23:57:26,Pasig,12112024,12/11/2024
b0427c62-ce9f-4278-9f94-2c43b989a884,49bc8114-1ff5-4356-a949-1f6c8a490574,In-store Payment,Partner Outlet,Android,30.0,Success,2025-03-17 16:35:17,Zamboanga City,03172025,03/17/2025
90b950bb-5e9b-4a6c-a0cd-5bb8dd357f0d,0a13812d-2263-4d62-b096-a5b5c465635c,Request Money,App,iOS,152.09,Success,2025-02-28 09:27:49,Santa Rosa,02282025,02/28/2025
0488a0e8-1028-45b4-b938-ce7ff86e2588,eb3a4a37-f7b7-4b26-8b11-1d734ef78764,In-store Payment,Partner Outlet,Android,286.41,Success,2025-03-04 20:40:58,Calamba,03042025,03/04/2025
3f010e25-6ac0-4ccb-9eb8-e0db7273b7af,45384b24-8dae-461c-a6bb-a95a39d8ddac,Bank Transfer,App,Web,85.34,Success,2024-11-14 00:29:18,Zamboanga City,11142024,11/14/2024
b0333c0d-5381-4235-b1cf-c83f359ee84a,e9ce5388-52ee-4077-a981-59adc3f36a36,Cash Out,Partner Outlet,Android,1474.09,Success,2024-12-08 01:38:00,Cebu City,12082024,12/08/2024
e70dc8b8-df33-4eb0-a8ff-561f3bc29d89,b0538ba8-f455-4bde-ae96-2d140bc5ab17,Bank Transfer,App,iOS,728.03,Success,2025-04-08 13:54:20,Dasmariñas,04082025,04/08/2025
e6defc16-ea6d-4cb6-a245-65d450026d68,256fc29b-66bf-4d6f-a81b-3197425e3ac3,Cash In,App,Android,156.18,Success,2024-10-14 13:45:17,Bacolod,10142024,10/14/2024
47d0e6ee-c96c-4090-b9e7-6f99f8f79639,62d539b7-e072-45cb-bcab-a2621b25ccdf,Online Payment,App,Android,446.78,Success,2025-01-25 06:06:27,San Fernando,01252025,01/25/2025
cb37a85d-93c4-4d32-973b-df7a8e14338e,edd753fa-3181-464d-a992-fbd742c327a3,Pay Bills,Partner Outlet,iOS,639.08,Success,2025-01-19 04:33:02,Cainta,01192025,01/19/2025
e6e005dd-31c2-4ddb-b2c5-b9b954c06524,3381311d-deac-4a4c-9ad2-7a444bbfb795,Request Money,Partner Outlet,Android,1417.48,Success,2025-01-03 12:54:19,Dasmariñas,01032025,01/03/2025
c8169e32-5263-4195-b729-4c21208bc725,495a610c-e77d-4c0c-92f1-4a6edbba78ff,In-store Payment,App,iOS,1066.99,Success,2025-02-27 08:18:29,Pasig,02272025,02/27/2025
e950419d-f89c-491d-9280-9c97a1f76e1c,e0fa5874-c8bb-49c8-acfd-9d491b4b650d,Buy Load,App,iOS,362.0,Success,2025-03-13 07:39:36,Cagayan de Oro,03132025,03/13/2025
9c00cb52-97c4-4530-b546-5c933a9af0b6,c08d5a89-b701-4118-b290-dbceebe44942,Pay Bills,App,Web,745.06,Success,2024-10-17 09:14:37,Zamboanga City,10172024,10/17/2024
3fc4f4d0-d1d5-4a53-9035-dd193cad3401,41a4107b-72fa-48b5-a0ae-47dfe2fba491,Request Money,Partner Outlet,iOS,412.93,Success,2025-03-03 07:44:47,Baguio,03032025,03/03/2025
e3fb8c1d-7841-43dd-9034-4c867d14190d,8e504c86-710d-4e8d-8894-428ef7f9953e,Pay Bills,Partner Outlet,Android,402.27,Success,2025-02-06 01:59:50,Davao City,02062025,02/06/2025
e17766b1-82ce-4e0c-903e-eaf204f73882,ac0937f7-8f4b-457b-adc4-d087e4f7d6ad,Request Money,Partner Outlet,Web,60.94,Success,2025-01-01 21:33:47,Davao City,01012025,01/01/2025
25fa9f8d-c00c-4ab9-a257-37cf18781ae5,904ab316-6b62-4252-b1e9-f04ae083ec08,Cash Out,App,Android,67.42,Success,2025-02-18 14:47:32,Makati,02182025,02/18/2025
877bfb50-14d0-445b-9257-fa5d9fa4b54f,dd695de9-d57d-453d-bc5b-ce3a82c00e3d,Request Money,Partner Outlet,Android,377.02,Success,2025-02-02 20:02:08,San Fernando,02022025,02/02/2025
e6829d8f-9a43-4a95-b672-cdbe7dae4677,d5ff79dc-e5fb-4b5d-b24c-1363ef9dbfbc,Request Money,Partner Outlet,iOS,156.58,Success,2024-11-04 14:36:00,Calamba,11042024,11/04/2024
ba52dbf2-f551-4cd0-b278-0c3be412b716,508dea87-886c-4824-9c22-8baff268ee71,Cash In,Partner Outlet,Web,10.63,Success,2024-12-11 08:40:19,Baguio,12112024,12/11/2024
63bb48b6-7311-41a7-9122-06a244190e59,134bdcda-9edf-4307-854e-c349724f0baf,Cash In,App,Android,641.58,Success,2025-03-08 09:12:15,Makati,03082025,03/08/2025
c51b2922-ca91-4df7-b174-5b78c705dd1e,0dfa5b4d-1606-4b8f-805e-45e3f52e3167,Buy Load,App,Web,16.51,Success,2024-11-24 09:31:17,Davao City,11242024,11/24/2024
5d20d8de-24a1-4c7f-b63f-93f646b5b8f6,efeef98d-cfa0-4b71-a547-f8186531d59c,In-store Payment,App,iOS,452.28,Success,2025-03-17 11:22:38,Bacolod,03172025,03/17/2025
79477aa8-0f1c-4455-871b-3b67d907a314,26b76a5a-a41f-4cd4-b52d-cf246fcf21cb,Cash Out,App,Android,387.39,Success,2024-11-25 06:44:33,Dasmariñas,11252024,11/25/2024
00c818ba-a210-4d25-b92c-5f423f203c22,f31a21ef-4a29-4380-adc5-4709fa744ca5,Bank Transfer,Partner Outlet,Android,1733.9,Success,2024-12-28 19:40:33,Zamboanga City,12282024,12/28/2024
9ee31563-d328-40c7-9b2d-e07e53c45254,9ff3d397-7295-4d68-8106-632117763f1c,Receive Money,Partner Outlet,Web,331.03,Success,2024-10-18 06:11:10,General Santos,10182024,10/18/2024
c89f884f-2568-421b-8fd7-3af97b8899f9,73344a58-943d-44e4-a732-ca9c3c7454b6,Buy Load,App,Web,32.86,Success,2024-10-29 22:32:39,Makati,10292024,10/29/2024
7c152622-51ed-4b85-b4e8-2b6c45d3708a,5128f331-e48c-4a7a-9c74-562589b8bbc5,Bank Transfer,App,iOS,401.13,Success,2025-02-18 05:00:13,Santa Rosa,02182025,02/18/2025
e21a47b9-9ad2-4609-906d-5518fc3b9c08,0d6918c5-7903-4f06-b45b-08a93774d2d5,Bank Transfer,Partner Outlet,Web,919.73,Success,2024-10-13 14:08:37,Antipolo,10132024,10/13/2024
cf8be8bd-d2fa-4b0a-b337-05f9894b9f90,475b7b45-28fc-409a-b78e-505d128e004c,Request Money,App,Web,2880.06,Success,2025-04-07 20:53:50,Pasig,04072025,04/07/2025
ec78342e-f52d-42cc-b02d-8d1fa555dfa1,d7f04aea-e0f9-4df8-b677-831a93329c57,Request Money,App,iOS,281.36,Success,2025-04-09 09:49:08,San Fernando,04092025,04/09/2025
4badb973-1ed0-4243-9ae6-9d9798fb7955,44169976-bd93-467a-ae60-82241c092736,Send Money,App,iOS,193.05,Success,2025-01-31 18:21:06,General Santos,01312025,01/31/2025
e28065d7-bc49-4467-8f81-0db2bbc1686b,98feadc1-ab84-464a-ad00-7b745b3b5572,Pay Bills,Partner Outlet,iOS,1185.72,Success,2025-03-02 11:40:42,Cagayan de Oro,03022025,03/02/2025
810e9d40-cc81-45da-8604-3d4131e7ca38,ed222388-25b0-426c-bf93-5d778583734d,Request Money,Partner Outlet,Android,106.13,Success,2025-02-14 20:32:37,Manila,02142025,02/14/2025
60421eb5-ca6b-4ccd-bf8b-c509484f0da6,3f316aa1-fb6f-4d47-8238-de26e4d38fc7,Pay Bills,Partner Outlet,iOS,477.81,Success,2025-02-06 17:48:01,Taguig,02062025,02/06/2025
da4a9d0b-d18e-431b-b35d-8adb6c4928d4,8becc960-7044-44a5-afbe-5e77fc8f9911,Bank Transfer,App,iOS,260.2,Success,2025-01-30 08:40:08,Pasig,01302025,01/30/2025
34491318-42d0-4a0b-8c55-542d02cb42d1,00b3c33c-70bd-48a6-8539-682f03bc2ae1,Request Money,Partner Outlet,Android,20.98,Success,2024-11-25 19:37:00,Quezon City,11252024,11/25/2024
0760d408-0678-4e13-8bcd-6e4d24e11716,a0d60d4f-7b83-4748-8a0e-17a04af00db1,Request Money,App,iOS,213.31,Success,2025-03-11 13:34:44,Quezon City,03112025,03/11/2025
6be26493-c32a-4b1b-a4dc-6a67a6d18c91,58351f3a-6394-446d-b36e-943796d4890c,Buy Load,App,Web,154.1,Success,2024-10-25 03:08:33,Manila,10252024,10/25/2024
c69aa024-7706-4602-9e5e-a4cd1426512f,d6875a11-824b-4207-8d42-d024117a4942,Cash Out,App,Web,579.33,Failed,2025-03-21 11:18:28,Cebu City,03212025,03/21/2025
7259f45b-25ca-447f-be33-ebd7e8e91639,c94f6cd1-64d7-4ec4-9f8e-9dc672724a33,Bank Transfer,Partner Outlet,Web,1485.92,Success,2025-03-28 21:47:03,Dasmariñas,03282025,03/28/2025
282fbcce-8e25-4e3d-a1cc-06e5a03a5196,6e9eba4a-fc5a-417d-adad-ddb99474a74a,In-store Payment,Partner Outlet,Android,156.02,Success,2025-02-02 09:46:58,Valenzuela,02022025,02/02/2025
506801b9-c22a-499a-b1b3-1c9198063af9,96e8bdd9-e71b-4588-b27e-7656e66224e3,In-store Payment,Partner Outlet,Android,834.24,Pending,2024-10-29 19:03:43,Antipolo,10292024,10/29/2024
74b8b222-4607-41e5-afd8-dfa91b952ae5,d56c0287-0cd8-47a6-81c1-07cd23ba51ef,Buy Load,Partner Outlet,iOS,28.48,Success,2025-03-09 19:10:57,Bacolod,03092025,03/09/2025
9b465e04-b4cf-4cd7-b2a1-c14d46a49f8d,f0c2e851-c705-4d41-8601-2ed5f883f532,Online Payment,App,Web,386.23,Success,2025-02-24 14:55:17,Santa Rosa,02242025,02/24/2025
96239346-29b3-42d3-88e6-36b5740da9d6,f8123529-ab11-4442-b877-aa59f5bb0ff6,Pay Bills,Partner Outlet,Web,36.58,Success,2025-03-22 06:47:27,Calamba,03222025,03/22/2025
04573e35-f4c3-459b-92a3-43b820e7b6ef,783935b3-28b6-4bfe-b9aa-ecd5f2d42229,Receive Money,Partner Outlet,Android,1359.3,Success,2024-12-01 21:39:46,Cagayan de Oro,12012024,12/01/2024
5397ff39-de24-4ec5-8d6b-a0191fb8e3c2,57a0491d-f6c2-45d2-b555-f415f3ec9d12,Pay Bills,App,Android,726.97,Success,2025-03-09 17:05:15,Valenzuela,03092025,03/09/2025
2449ea0f-5e6b-4e56-ba23-53358d759038,24177c12-1e28-48dd-bf0e-97abc6bc8b31,Bank Transfer,Partner Outlet,Web,536.4,Success,2024-10-22 03:08:19,San Fernando,10222024,10/22/2024
6001e75d-b872-4503-94f1-211050b57397,7bd82bd7-e41a-455f-a3af-349d5d3c9898,Online Payment,Partner Outlet,Android,868.34,Success,2024-10-15 16:30:09,Manila,10152024,10/15/2024
6f2ba37e-a0fe-451e-8684-e4388cd5219a,128689bc-fd2f-4643-af41-5f9dfd7f60a6,Pay Bills,App,iOS,521.38,Success,2025-03-17 05:39:02,Quezon City,03172025,03/17/2025
2d914e29-6541-4574-92ea-13b8a575c5c7,013e7bbe-3fc9-4ae8-9a46-49172780272c,Cash Out,App,iOS,1735.99,Success,2025-02-03 05:49:31,Cagayan de Oro,02032025,02/03/2025
c2b2315d-d608-46ac-9cf2-f216539cbe4f,5766dfbc-c7ca-4946-8d75-017506e08df5,Online Payment,Partner Outlet,Android,625.81,Success,2025-02-06 08:44:32,Pasig,02062025,02/06/2025
52f2978f-486c-480b-a4c4-582908d73827,dcce49fe-8185-457b-a8e4-2dae7534a974,Request Money,App,Web,1292.86,Success,2025-02-20 07:35:20,Taguig,02202025,02/20/2025
0a14e77e-918b-4860-81a9-6b3b90cc44af,96442d1b-c9a4-4972-9953-3db5937bc3d1,Receive Money,Partner Outlet,Web,364.01,Success,2025-01-16 18:20:08,Zamboanga City,01162025,01/16/2025
b907e44b-0e4c-4983-82ff-51e0e21d4d53,24510912-3bef-4844-9e0e-98121d79be77,In-store Payment,Partner Outlet,Android,62.25,Success,2024-11-01 21:03:06,Baguio,11012024,11/01/2024
7f2632df-21c2-4510-b6b2-b13cb79f0581,5725b6c5-2e7f-47d8-8e10-322fb4a4c777,Receive Money,Partner Outlet,Android,375.58,Success,2024-11-11 16:17:32,Valenzuela,11112024,11/11/2024
23d13c7f-1161-4b5e-ad4c-8325105a4d40,050c6ec8-6172-444c-a36b-8f16c68d4554,Cash In,App,iOS,67.84,Success,2025-03-21 18:14:11,Manila,03212025,03/21/2025
29d36291-85d4-42c1-9a2d-445326cd4979,c8d3b588-8a26-4416-9490-c1a401c4abc4,In-store Payment,Partner Outlet,Android,448.85,Failed,2025-02-27 06:37:29,Antipolo,02272025,02/27/2025
17841919-3c29-49ed-b6bf-1f51f0abe316,e01e4236-0037-4f2c-9aa4-a023b956908d,Cash In,Partner Outlet,Android,329.37,Success,2025-03-26 23:06:20,Davao City,03262025,03/26/2025
5b69a9a8-f8e9-4d27-9c3d-bae4c1315e84,7db914ec-eab8-4685-9569-b82edf50607f,Online Payment,App,Android,487.19,Success,2025-02-08 22:08:40,Pasig,02082025,02/08/2025
57f46801-69a2-4466-94c6-d16d569186b9,68427a42-367d-428c-89a6-3692cfaaa5f9,Buy Load,Partner Outlet,Android,5.05,Failed,2025-01-06 09:28:46,Santa Rosa,01062025,01/06/2025
668b179f-7e11-43ab-91cf-c46bc037c059,b2a1f00f-0bd2-4dda-9b12-5cc9a742d38c,Request Money,App,Android,108.36,Success,2025-02-25 00:45:55,Quezon City,02252025,02/25/2025
6a961ac0-8651-42a6-8fe9-17808b8c6b6e,33c25f22-07e4-4911-b49e-3a21f427b7da,Receive Money,App,Android,337.98,Success,2024-11-01 03:57:40,Zamboanga City,11012024,11/01/2024
b1d06d8a-655f-4c8c-8a2b-a8f5a44e3b1c,12bb954f-44c7-4929-a8f8-72c5e6e1396c,Pay Bills,App,Web,1502.93,Pending,2025-03-13 08:26:03,Davao City,03132025,03/13/2025
16e7bff3-d2a6-4853-8c50-1e6e27ad082f,3ef2a267-f9bc-406e-a903-ddd7d2372033,Bank Transfer,App,iOS,241.94,Success,2025-02-01 17:14:26,Dasmariñas,02012025,02/01/2025
28b82fa1-72d0-4649-b50e-a2b2d07a2b58,569fed82-67d9-4c59-a30a-14a8d2626cfe,Cash In,App,iOS,276.15,Failed,2024-11-06 01:01:58,General Santos,11062024,11/06/2024
de60d544-e953-4b87-8344-819d1d80f7cd,969b4652-2000-4583-b065-758ea77c0194,In-store Payment,Partner Outlet,Web,627.1,Success,2025-02-16 04:35:44,Santa Rosa,02162025,02/16/2025
0e77b689-3d40-4ee0-ba36-a26d42c0d1c2,bb7675c8-6f05-48fb-92bb-bf4b83fd3b41,Receive Money,App,Web,462.91,Pending,2025-02-23 18:32:03,Davao City,02232025,02/23/2025
06339f7f-8ec4-4aab-aefb-4b37a50ee5e7,9dd5121c-4457-4ce3-893e-3600efab88f5,Receive Money,App,iOS,177.57,Success,2025-03-23 19:57:15,Cebu City,03232025,03/23/2025
b281738e-d7c7-48e6-a495-430e0d6f885a,ff7aa960-9a20-45b2-adfd-c6e7e3d8b081,In-store Payment,Partner Outlet,Web,264.51,Success,2025-03-13 13:38:49,Cainta,03132025,03/13/2025
0acc09da-0ada-434b-ba8b-a3cf39bbab8a,b85a42ae-dda1-42ed-b19d-6df5dbeefce0,Bank Transfer,Partner Outlet,Android,122.76,Success,2025-02-12 12:36:58,San Fernando,02122025,02/12/2025
f330f931-3b8f-49d7-822e-dfc438107177,f71c82b7-d0fd-4ecc-b0f1-df49cd7dd230,Online Payment,App,Web,1691.01,Success,2024-11-15 13:27:21,Calamba,11152024,11/15/2024
233e8b97-ded7-4bb9-b454-ef982712cefe,cd1fe8a6-7f92-422f-bc82-8cc60711a741,Cash In,App,iOS,70.0,Success,2025-01-18 22:54:01,Cebu City,01182025,01/18/2025
6334db06-52ac-4e30-91c8-10ef802643c4,065f73c1-0b42-4d1e-ad1a-cd2e0b237056,Buy Load,Partner Outlet,Android,232.48,Success,2025-01-19 19:35:18,Dasmariñas,01192025,01/19/2025
6553b96b-ab96-4b35-a263-7d77c186cbce,6098844c-f04a-4cdc-85b9-1b527fac17b4,Pay Bills,App,Android,13.09,Pending,2025-01-05 13:52:45,Bacolod,01052025,01/05/2025
4a25cec8-c3fa-463d-829f-8b3904edf187,c98497f5-472a-46c2-94e1-774e196c9643,In-store Payment,App,iOS,125.37,Success,2025-03-26 05:20:39,General Santos,03262025,03/26/2025
b6f957dc-ab6d-49ab-8604-f4e77e029b3f,71f4ad4e-df33-4ee8-bf5d-81db3d574d80,Request Money,App,Web,758.14,Success,2025-04-03 04:27:44,Cebu City,04032025,04/03/2025
1165ed7f-8cce-4653-aa39-6c71b276c469,c8afe74a-0d06-459f-be2c-74320808f75f,Pay Bills,App,Android,112.31,Success,2024-12-09 02:09:33,Cebu City,12092024,12/09/2024
0937a982-96f4-4688-b33b-5a5d0a45f604,144ff1ec-975c-4d37-bbb6-a450471c7f3d,In-store Payment,Partner Outlet,Android,41.73,Success,2025-03-02 00:29:12,General Santos,03022025,03/02/2025
7dd0a74b-952e-453e-bac0-e784357650f9,7cfabb47-a914-47f2-9e20-9305bac538b6,In-store Payment,App,iOS,321.66,Failed,2024-10-25 14:48:11,Valenzuela,10252024,10/25/2024
14a3ffe6-b3aa-4060-9971-116a01d4bcf6,f33724bd-e448-432e-8f12-3eddfde8c42f,Request Money,App,Android,5.01,Success,2024-12-14 19:45:56,Santa Rosa,12142024,12/14/2024
8257909d-5e3c-4f18-a1b3-9d6494e2a33d,8f50521d-6334-46f0-b26c-f87148a1551b,Bank Transfer,Partner Outlet,Android,44.29,Success,2025-02-25 13:16:57,Dasmariñas,02252025,02/25/2025
65adafab-2a07-458d-943b-bf74e609456a,ba6be41e-a90a-41f1-951b-5289700bfc99,Online Payment,App,iOS,824.16,Success,2025-02-02 11:32:07,Zamboanga City,02022025,02/02/2025
01e1af8f-8946-4e5b-a6fa-3d5c3678a41a,e739b0b2-d8fc-4d39-936f-db5ea30dd366,Pay Bills,Partner Outlet,iOS,738.05,Success,2025-03-27 09:02:08,Davao City,03272025,03/27/2025
9f6f4967-be87-4c4f-a0af-9f67ea4a973e,e9119f85-80f4-4573-bd05-43af61af00e9,Request Money,App,iOS,1233.37,Success,2025-04-04 04:48:31,Makati,04042025,04/04/2025
5fd229bc-8e67-4bc8-8401-6c6f480af459,2fbbbf51-6fc9-44d0-b55b-c673b3d948a5,Buy Load,Partner Outlet,Android,963.84,Pending,2024-11-29 13:45:39,Makati,11292024,11/29/2024
d5b6eac1-28ec-4d72-a36f-7abf82c901df,5b97f442-e813-4b18-944f-5955dfff1aa0,Cash Out,Partner Outlet,Android,574.7,Success,2025-02-08 14:10:29,Cagayan de Oro,02082025,02/08/2025
419b7333-9b8c-431b-8111-61a7339b2275,7d630ec0-b537-484f-ba5e-d265e45c69c5,Receive Money,App,iOS,26.88,Success,2024-11-08 19:42:07,Cebu City,11082024,11/08/2024
e5de9e28-53ba-440f-b21e-246255a0db97,0197106f-d51b-42b3-8d11-a9f0cccc3146,Pay Bills,App,Android,763.58,Success,2025-03-15 03:14:49,Iloilo City,03152025,03/15/2025
a684b83b-1e81-4599-a483-8f5b42a5c37c,f8e46f69-4145-4f49-9335-7525bd329999,In-store Payment,Partner Outlet,iOS,933.82,Success,2024-12-18 19:21:14,Davao City,12182024,12/18/2024
720f2288-0760-4502-b39f-51c3490ec6f3,6fe7899b-8068-484d-9555-c60a5fe9798c,Pay Bills,App,iOS,802.43,Success,2024-12-01 02:04:54,Cainta,12012024,12/01/2024
abfe1fb5-a6c2-4716-b7bd-77509a7650dd,2634a3ef-8605-4ad9-9f37-66816dd85a73,In-store Payment,App,Web,355.13,Success,2025-02-11 04:09:32,Dasmariñas,02112025,02/11/2025
346003a3-67db-4a91-851f-cfef8305a8cb,b9747360-8a09-4bc5-82a3-de574a5c3d61,Receive Money,App,Web,132.57,Success,2024-11-16 22:00:55,Taguig,11162024,11/16/2024
